id,city,city_ascii,state_id,state_name,county_name,lat,lng,population
345,Bloomington,Bloomington,IL,Illinois,McLean,40.4757,-88.9703,132710
346,Sterling Heights,Sterling Heights,MI,Michigan,Macomb,42.5809,-83.0305,132296
347,Stamford,Stamford,CT,Connecticut,Fairfield,41.1039,-73.5585,130057
348,Kent,Kent,WA,Washington,King,47.3887,-122.2128,130038
349,Bellingham,Bellingham,WA,Washington,Whatcom,48.7548,-122.4690,129653
350,Las Cruces,Las Cruces,NM,New Mexico,Doña Ana,32.3265,-106.7893,129538
351,Greenville,Greenville,NC,North Carolina,Pitt,35.5943,-77.3760,129374
352,Round Rock,Round Rock,TX,Texas,Williamson,30.5270,-97.6642,128812
353,Elizabeth,Elizabeth,NJ,New Jersey,Union,40.6658,-74.1913,128484
354,South Lyon,South Lyon,MI,Michigan,Oakland,42.4614,-83.6526,128071
355,Simi Valley,Simi Valley,CA,California,Ventura,34.2663,-118.7490,126782
356,Santa Clara,Santa Clara,CA,California,Santa Clara,37.3646,-121.9680,126723
357,Yakima,Yakima,WA,Washington,Yakima,46.5923,-120.5496,126487
358,Johnson City,Johnson City,TN,Tennessee,Washington,36.3406,-82.3806,126265
359,Dover,Dover,DE,Delaware,Kent,39.1610,-75.5202,125931
360,Pearland,Pearland,TX,Texas,Brazoria,29.5581,-95.3218,125817
361,Lynchburg,Lynchburg,VA,Virginia,Lynchburg,37.4003,-79.1909,125710
362,Fort Smith,Fort Smith,AR,Arkansas,Sebastian,35.3495,-94.3695,125306
363,Yuba City,Yuba City,CA,California,Sutter,39.1357,-121.6383,124815
364,Lehigh Acres,Lehigh Acres,FL,Florida,Lee,26.6120,-81.6388,124523
365,Kenosha,Kenosha,WI,Wisconsin,Kenosha,42.5865,-87.8773,123865
366,Arecibo,Arecibo,PR,Puerto Rico,Arecibo,18.4491,-66.7387,123499
367,Berkeley,Berkeley,CA,California,Alameda,37.8722,-122.2760,123065
368,Boulder,Boulder,CO,Colorado,Boulder,40.0248,-105.2524,122549
369,Texas City,Texas City,TX,Texas,Galveston,29.4154,-94.9682,122017
370,Iowa City,Iowa City,IA,Iowa,Johnson,41.6559,-91.5303,120928
371,Waldorf,Waldorf,MD,Maryland,Charles,38.6085,-76.9194,120707
372,East Los Angeles,East Los Angeles,CA,California,Los Angeles,34.0326,-118.1691,120504
373,Redding,Redding,CA,California,Shasta,40.5698,-122.3650,120370
374,Arvada,Arvada,CO,Colorado,Jefferson,39.8320,-105.1510,120229
375,The Villages,The Villages,FL,Florida,Sumter,28.9034,-81.9887,119296
376,Saginaw,Saginaw,MI,Michigan,Saginaw,43.4199,-83.9501,118845
377,Ponce,Ponce,PR,Puerto Rico,Ponce,18.0127,-66.6212,118641
378,Richardson,Richardson,TX,Texas,Dallas,32.9716,-96.7093,118583
379,Sugar Land,Sugar Land,TX,Texas,Fort Bend,29.5935,-95.6358,118563
380,Leominster,Leominster,MA,Massachusetts,Worcester,42.5209,-71.7717,118190
381,St. Cloud,St. Cloud,MN,Minnesota,Stearns,45.5340,-94.1718,118139
382,Duluth,Duluth,MN,Minnesota,St. Louis,46.7756,-92.1393,117934
383,Cambridge,Cambridge,MA,Massachusetts,Middlesex,42.3759,-71.1185,117822
384,Monroe,Monroe,LA,Louisiana,Ouachita,32.5185,-92.0774,117197
385,Independence,Independence,MO,Missouri,Jackson,39.0871,-94.3501,117139
386,Rochester,Rochester,MN,Minnesota,Olmsted,44.0154,-92.4780,116962
387,Rock Hill,Rock Hill,SC,South Carolina,York,34.9415,-81.0241,116746
388,Bloomington,Bloomington,IN,Indiana,Monroe,39.1637,-86.5257,116615
389,Billings,Billings,MT,Montana,Yellowstone,45.7891,-108.5526,116593
390,Seaside,Seaside,CA,California,Monterey,36.6224,-121.8199,116189
391,Clearwater,Clearwater,FL,Florida,Pinellas,27.9790,-82.7623,115975
392,Brandon,Brandon,FL,Florida,Hillsborough,27.9367,-82.3000,115909
393,Burlington,Burlington,VT,Vermont,Chittenden,44.4876,-73.2316,115682
394,Pottstown,Pottstown,PA,Pennsylvania,Montgomery,40.2508,-75.6445,115413
395,Waterloo,Waterloo,IA,Iowa,Black Hawk,42.4918,-92.3522,115266
396,West Jordan,West Jordan,UT,Utah,Salt Lake,40.6024,-112.0008,115181
397,Coeur d'Alene,Coeur d'Alene,ID,Idaho,Kootenai,47.7040,-116.7936,114880
398,Westminster,Westminster,CO,Colorado,Adams,39.8837,-105.0624,114832
399,St. George,St. George,UT,Utah,Washington,37.0758,-113.5752,114612
400,Gilroy,Gilroy,CA,California,Santa Clara,37.0046,-121.5854,114461
401,Carlsbad,Carlsbad,CA,California,San Diego,33.1246,-117.2834,114411
402,El Monte,El Monte,CA,California,Los Angeles,34.0739,-118.0291,113917
403,North Charleston,North Charleston,SC,South Carolina,Charleston,32.9067,-80.0722,113880
404,Chico,Chico,CA,California,Butte,39.7578,-121.8161,113201
405,Temecula,Temecula,CA,California,Riverside,33.4928,-117.1315,113117
406,Costa Mesa,Costa Mesa,CA,California,Orange,33.6667,-117.9135,112958
407,Utica,Utica,NY,New York,Oneida,43.0962,-75.2261,112948
408,Clovis,Clovis,CA,California,Fresno,36.8278,-119.6830,112663
409,Norman,Norman,OK,Oklahoma,Cleveland,35.2335,-97.3471,112576
410,Elgin,Elgin,IL,Illinois,Kane,42.0383,-88.3240,112062
411,Centennial,Centennial,CO,Colorado,Arapahoe,39.5926,-104.8673,111331
412,Lowell,Lowell,MA,Massachusetts,Middlesex,42.6389,-71.3217,111311
413,Downey,Downey,CA,California,Los Angeles,33.9379,-118.1311,111263
414,Pompano Beach,Pompano Beach,FL,Florida,Broward,26.2428,-80.1312,111202
415,West Palm Beach,West Palm Beach,FL,Florida,Palm Beach,26.7469,-80.1320,111006
416,Abilene,Abilene,TX,Texas,Taylor,32.4543,-99.7384,110993
417,Everett,Everett,WA,Washington,Snohomish,47.9525,-122.1669,110840
418,Miami Gardens,Miami Gardens,FL,Florida,Miami-Dade,25.9433,-80.2426,110767
419,Gresham,Gresham,OR,Oregon,Multnomah,45.5021,-122.4413,110456
420,El Centro,El Centro,CA,California,Imperial,32.7865,-115.5595,110434
421,Richmond,Richmond,CA,California,Contra Costa,37.9477,-122.3389,110051
422,Inglewood,Inglewood,CA,California,Los Angeles,33.9566,-118.3444,109309
423,Salisbury,Salisbury,MD,Maryland,Wicomico,38.3756,-75.5865,108982
424,Broken Arrow,Broken Arrow,OK,Oklahoma,Tulsa,36.0380,-95.7806,108875
425,San Buenaventura,San Buenaventura,CA,California,Ventura,34.2741,-119.2314,108467
426,Sandy Springs,Sandy Springs,GA,Georgia,Fulton,33.9366,-84.3703,108180
427,Hillsboro,Hillsboro,OR,Oregon,Washington,45.5273,-122.9360,108026
428,Sioux City,Sioux City,IA,Iowa,Woodbury,42.4959,-96.3901,107932
429,Jacksonville,Jacksonville,NC,North Carolina,Onslow,34.7289,-77.3941,107890
430,Meridian,Meridian,ID,Idaho,Ada,43.6116,-116.3977,107787
431,Lewisville,Lewisville,TX,Texas,Denton,33.0454,-96.9815,107740
432,Bend,Bend,OR,Oregon,Deschutes,44.0563,-121.3095,107460
433,Daly City,Daly City,CA,California,San Mateo,37.6862,-122.4685,107197
434,Highlands Ranch,Highlands Ranch,CO,Colorado,Douglas,39.5419,-104.9708,107017
435,Jurupa Valley,Jurupa Valley,CA,California,Riverside,34.0010,-117.4706,106646
436,Temple,Temple,TX,Texas,Bell,31.1068,-97.3891,106332
437,Logan,Logan,UT,Utah,Cache,41.7399,-111.8422,106319
438,Kailua,Kailua,HI,Hawaii,Honolulu,21.3920,-157.7396,106260
439,West Covina,West Covina,CA,California,Los Angeles,34.0555,-117.9113,105808
440,Davie,Davie,FL,Florida,Broward,26.0789,-80.2870,105594
441,Columbia,Columbia,MD,Maryland,Howard,39.2004,-76.8590,105412
442,League City,League City,TX,Texas,Galveston,29.4874,-95.1087,105410
443,Mandeville,Mandeville,LA,Louisiana,St. Tammany,30.3751,-90.0904,105097
444,San Tan Valley,San Tan Valley,AZ,Arizona,Pinal,33.1786,-111.5629,104936
445,Turlock,Turlock,CA,California,Stanislaus,37.5053,-120.8588,104719
446,Norwalk,Norwalk,CA,California,Los Angeles,33.9069,-118.0829,104524
447,Allen,Allen,TX,Texas,Collin,33.1088,-96.6735,104040
448,San Germán,San German,PR,Puerto Rico,San Germán,18.0827,-67.0460,103747
449,San Mateo,San Mateo,CA,California,San Mateo,37.5522,-122.3121,103619
450,Rialto,Rialto,CA,California,San Bernardino,34.1175,-117.3892,103549
451,Burbank,Burbank,CA,California,Los Angeles,34.1879,-118.3235,103411
452,El Cajon,El Cajon,CA,California,San Diego,32.8017,-116.9604,103249
453,Eau Claire,Eau Claire,WI,Wisconsin,Eau Claire,44.8197,-91.4948,103197
454,Sparks,Sparks,NV,Nevada,Washoe,39.5736,-119.7161,102895
455,Charlottesville,Charlottesville,VA,Virginia,Charlottesville,38.0375,-78.4855,102164
456,Renton,Renton,WA,Washington,King,47.4784,-122.1918,101871
457,Idaho Falls,Idaho Falls,ID,Idaho,Bonneville,43.4871,-112.0362,101326
458,Vista,Vista,CA,California,San Diego,33.1896,-117.2386,100659
459,Holland,Holland,MI,Michigan,Ottawa,42.7677,-86.0984,100202
460,Longmont,Longmont,CO,Colorado,Boulder,40.1686,-105.1005,100146
461,Wichita Falls,Wichita Falls,TX,Texas,Wichita,33.9072,-98.5291,100005
462,Lafayette,Lafayette,CO,Colorado,Boulder,39.9946,-105.0998,99475
463,Vacaville,Vacaville,CA,California,Solano,38.3587,-121.9673,99397
464,Spokane Valley,Spokane Valley,WA,Washington,Spokane,47.6626,-117.2346,99275
465,La Crosse,La Crosse,WI,Wisconsin,La Crosse,43.8241,-91.2268,99227
466,Carmel,Carmel,IN,Indiana,Hamilton,39.9650,-86.1460,99130
467,Boca Raton,Boca Raton,FL,Florida,Palm Beach,26.3752,-80.1080,98776
468,Longview,Longview,TX,Texas,Gregg,32.5193,-94.7622,98775
469,Kingsport,Kingsport,TN,Tennessee,Sullivan,36.5224,-82.5454,98767
470,South Fulton,South Fulton,GA,Georgia,Fulton,33.6273,-84.5800,98586
471,Beaverton,Beaverton,OR,Oregon,Washington,45.4779,-122.8168,98567
472,Rio Rancho,Rio Rancho,NM,New Mexico,Sandoval,35.2873,-106.6982,97976
473,Prescott Valley,Prescott Valley,AZ,Arizona,Yavapai,34.5980,-112.3185,97901
474,Orem,Orem,UT,Utah,Utah,40.2981,-111.6994,97883
475,Edinburg,Edinburg,TX,Texas,Hidalgo,26.3196,-98.1597,97734
476,San Angelo,San Angelo,TX,Texas,Tom Green,31.4424,-100.4504,97481
477,Portsmouth,Portsmouth,NH,New Hampshire,Rockingham,43.0580,-70.7826,97455
478,Tracy,Tracy,CA,California,San Joaquin,37.7269,-121.4523,97372
479,Federal Way,Federal Way,WA,Washington,King,47.3091,-122.3358,96812
480,Lawrence,Lawrence,KS,Kansas,Douglas,38.9597,-95.2642,96694
481,Manteca,Manteca,CA,California,San Joaquin,37.7927,-121.2264,96553
482,San Marcos,San Marcos,CA,California,San Diego,33.1350,-117.1743,96219
483,Sandy,Sandy,UT,Utah,Salt Lake,40.5709,-111.8506,96137
484,Riverview,Riverview,FL,Florida,Hillsborough,27.8227,-82.3023,95849
485,Compton,Compton,CA,California,Los Angeles,33.8930,-118.2274,95804
486,Brockton,Brockton,MA,Massachusetts,Plymouth,42.0821,-71.0242,95740
487,Santa Fe,Santa Fe,NM,New Mexico,Santa Fe,35.6619,-105.9819,95498
488,Hanford,Hanford,CA,California,Kings,36.3274,-119.6549,95459
489,Middletown,Middletown,OH,Ohio,Butler,39.5033,-84.3659,95296
490,Hesperia,Hesperia,CA,California,San Bernardino,34.3975,-117.3147,95163
491,Portsmouth,Portsmouth,VA,Virginia,Portsmouth,36.8468,-76.3540,94961
492,South Gate,South Gate,CA,California,Los Angeles,33.9447,-118.1926,94905
493,Roswell,Roswell,GA,Georgia,Fulton,34.0391,-84.3513,94884
494,Sunrise,Sunrise,FL,Florida,Broward,26.1547,-80.2997,94657
495,Bowling Green,Bowling Green,KY,Kentucky,Warren,36.9716,-86.4378,94555
496,Lee's Summit,Lee's Summit,MO,Missouri,Jackson,38.9171,-94.3816,94520
497,Slidell,Slidell,LA,Louisiana,St. Tammany,30.2887,-89.7828,94498
498,Blacksburg,Blacksburg,VA,Virginia,Montgomery,37.2300,-80.4279,94398
499,Quincy,Quincy,MA,Massachusetts,Norfolk,42.2506,-71.0187,94389
500,Plantation,Plantation,FL,Florida,Broward,26.1259,-80.2617,94366
501,Dearborn,Dearborn,MI,Michigan,Wayne,42.3127,-83.2130,94328
502,Lynn,Lynn,MA,Massachusetts,Essex,42.4781,-70.9664,94201
503,Livonia,Livonia,MI,Michigan,Wayne,42.3972,-83.3733,93970
504,Missoula,Missoula,MT,Montana,Missoula,46.8751,-114.0214,93723
505,Arden-Arcade,Arden-Arcade,CA,California,Sacramento,38.6017,-121.3845,93719
506,Fishers,Fishers,IN,Indiana,Hamilton,39.9588,-85.9659,93488
507,Mayagüez,Mayaguez,PR,Puerto Rico,Mayagüez,18.2003,-67.1397,93426
508,Terre Haute,Terre Haute,IN,Indiana,Vigo,39.4660,-87.3751,93247
509,Edmond,Edmond,OK,Oklahoma,Oklahoma,35.6689,-97.4160,93101
510,Menifee,Menifee,CA,California,Riverside,33.6909,-117.1849,92968
511,Vineland,Vineland,NJ,New Jersey,Cumberland,39.4653,-74.9981,92364
512,Santa Monica,Santa Monica,CA,California,Los Angeles,34.0235,-118.4810,91600
513,Alafaya,Alafaya,FL,Florida,Orange,28.5280,-81.1868,91468
514,Suffolk,Suffolk,VA,Virginia,Suffolk,36.6953,-76.6398,91383
515,Carson,Carson,CA,California,Los Angeles,33.8374,-118.2559,91354
516,Kirkland,Kirkland,WA,Washington,King,47.6970,-122.2057,91146
517,Westminster,Westminster,CA,California,Orange,33.7523,-117.9938,90857
518,San Leandro,San Leandro,CA,California,Alameda,37.7074,-122.1599,90489
519,Lawton,Lawton,OK,Oklahoma,Comanche,34.6175,-98.4202,90487
520,Bismarck,Bismarck,ND,North Dakota,Burleigh,46.8143,-100.7694,90420
521,Dover,Dover,NH,New Hampshire,Strafford,43.1887,-70.8845,89874
522,Town 'n' Country,Town 'n' Country,FL,Florida,Hillsborough,28.0106,-82.5763,89791
523,Fall River,Fall River,MA,Massachusetts,Bristol,41.7136,-71.1015,89618
524,Rapid City,Rapid City,SD,South Dakota,Pennington,44.0716,-103.2204,89606
525,Germantown,Germantown,MD,Maryland,Montgomery,39.1755,-77.2643,89529
526,Miami Beach,Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396,89439
527,Mount Pleasant,Mount Pleasant,SC,South Carolina,Charleston,32.8537,-79.8203,89410
528,Albany,Albany,GA,Georgia,Dougherty,31.5776,-84.1762,89323
529,Chino,Chino,CA,California,San Bernardino,33.9836,-117.6654,89170
530,Norwalk,Norwalk,CT,Connecticut,Fairfield,41.1144,-73.4215,88755
531,Florence,Florence,SC,South Carolina,Florence,34.1780,-79.7898,88709
532,State College,State College,PA,Pennsylvania,Centre,40.7909,-77.8567,88526
533,Livermore,Livermore,CA,California,Alameda,37.6868,-121.7607,88412
534,Conroe,Conroe,TX,Texas,Montgomery,30.3238,-95.4824,88369
535,Newton,Newton,MA,Massachusetts,Middlesex,42.3316,-71.2085,88322
536,O'Fallon,O'Fallon,MO,Missouri,St. Charles,38.7850,-90.7175,88132
537,Dalton,Dalton,GA,Georgia,Whitfield,34.7690,-84.9720,87944
538,Citrus Heights,Citrus Heights,CA,California,Sacramento,38.6948,-121.2880,87665
539,Jackson,Jackson,MI,Michigan,Jackson,42.2431,-84.4038,87230
540,Waukegan,Waukegan,IL,Illinois,Lake,42.3698,-87.8716,87157
541,Muncie,Muncie,IN,Indiana,Delaware,40.1989,-85.3950,87037
542,Newport Beach,Newport Beach,CA,California,Orange,33.6151,-117.8668,86694
543,Decatur,Decatur,IL,Illinois,Macon,39.8557,-88.9342,86604
544,Homosassa Springs,Homosassa Springs,FL,Florida,Citrus,28.8119,-82.5392,86578
545,Port Huron,Port Huron,MI,Michigan,St. Clair,42.9821,-82.4388,86440
546,Anderson,Anderson,IN,Indiana,Madison,40.0891,-85.6892,85700
547,Bryan,Bryan,TX,Texas,Brazos,30.6650,-96.3807,85645
548,Hawthorne,Hawthorne,CA,California,Los Angeles,33.9147,-118.3476,85410
549,Hoover,Hoover,AL,Alabama,Jefferson,33.3763,-86.8068,85386
550,Napa,Napa,CA,California,Napa,38.2975,-122.3010,85372
551,Bloomington,Bloomington,MN,Minnesota,Hennepin,44.8306,-93.3151,85226
552,Clifton,Clifton,NJ,New Jersey,Passaic,40.8630,-74.1575,85201
553,Springfield,Springfield,OH,Ohio,Clark,39.9300,-83.7959,85121
554,Hattiesburg,Hattiesburg,MS,Mississippi,Forrest,31.3074,-89.3170,85086
555,Whittier,Whittier,CA,California,Los Angeles,33.9678,-118.0188,84821
556,Largo,Largo,FL,Florida,Pinellas,27.9088,-82.7712,84666
557,Lake Forest,Lake Forest,CA,California,Orange,33.6605,-117.6714,84666
558,New Braunfels,New Braunfels,TX,Texas,Comal,29.6994,-98.1148,84622
559,Johns Creek,Johns Creek,GA,Georgia,Fulton,34.0333,-84.2027,84551
560,Redwood City,Redwood City,CA,California,San Mateo,37.5025,-122.2253,84518
561,Alhambra,Alhambra,CA,California,Los Angeles,34.0840,-118.1355,84509
562,Troy,Troy,MI,Michigan,Oakland,42.5817,-83.1457,84051
563,Mission,Mission,TX,Texas,Hidalgo,26.2039,-98.3256,83796
564,Alton,Alton,IL,Illinois,Madison,38.9037,-90.1520,83705
565,Goodyear,Goodyear,AZ,Arizona,Maricopa,33.2614,-112.3622,83519
566,Fort Myers,Fort Myers,FL,Florida,Lee,26.6194,-81.8302,83505
567,Williamsburg,Williamsburg,VA,Virginia,Williamsburg,37.2693,-76.7076,83021
568,Chino Hills,Chino Hills,CA,California,San Bernardino,33.9508,-117.7254,82800
569,Melbourne,Melbourne,FL,Florida,Brevard,28.1086,-80.6627,82281
570,Buena Park,Buena Park,CA,California,Orange,33.8572,-118.0046,82228
571,Kankakee,Kankakee,IL,Illinois,Kankakee,41.1020,-87.8643,82095
572,Atascocita,Atascocita,TX,Texas,Harris,29.9777,-95.1953,81860
573,Loveland,Loveland,CO,Colorado,Larimer,40.4166,-105.0623,81774
574,Westland,Westland,MI,Michigan,Wayne,42.3192,-83.3805,81713
575,Cicero,Cicero,IL,Illinois,Cook,41.8445,-87.7593,81471
576,Pine Hills,Pine Hills,FL,Florida,Orange,28.5818,-81.4692,81415
577,San Ramon,San Ramon,CA,California,Contra Costa,37.7624,-121.9365,81344
578,Cranston,Cranston,RI,Rhode Island,Providence,41.7658,-71.4858,81252
579,Somerville,Somerville,MA,Massachusetts,Middlesex,42.3908,-71.1014,81175
580,Silver Spring,Silver Spring,MD,Maryland,Montgomery,39.0028,-77.0207,81069
581,Warwick,Warwick,RI,Rhode Island,Kent,41.7062,-71.4334,81043
582,Joplin,Joplin,MO,Missouri,Jasper,37.0757,-94.5018,81025
583,Farmington Hills,Farmington Hills,MI,Michigan,Oakland,42.4860,-83.3771,80937
584,Auburn,Auburn,WA,Washington,King,47.3039,-122.2108,80914
585,Deerfield Beach,Deerfield Beach,FL,Florida,Broward,26.3050,-80.1277,80822
586,Tustin,Tustin,CA,California,Orange,33.7311,-117.8107,80815
587,Franklin,Franklin,TN,Tennessee,Williamson,35.9200,-86.8516,80675
588,Anderson,Anderson,SC,South Carolina,Anderson,34.5211,-82.6478,80657
589,Lebanon,Lebanon,PA,Pennsylvania,Lebanon,40.3412,-76.4228,80620
590,Springdale,Springdale,AR,Arkansas,Washington,36.1901,-94.1574,80433
591,Yauco,Yauco,PR,Puerto Rico,Yauco,18.0344,-66.8615,80307
592,Madera,Madera,CA,California,Madera,36.9630,-120.0778,80218
593,Brooklyn Park,Brooklyn Park,MN,Minnesota,Hennepin,45.1112,-93.3505,80173
594,Mountain View,Mountain View,CA,California,Santa Clara,37.4001,-122.0796,80104
595,Lawrence,Lawrence,MA,Massachusetts,Essex,42.7002,-71.1626,80022
596,Pleasanton,Pleasanton,CA,California,Alameda,37.6663,-121.8805,79975
597,Alameda,Alameda,CA,California,Alameda,37.7668,-122.2670,79827
598,Zephyrhills,Zephyrhills,FL,Florida,Pasco,28.2409,-82.1797,79795
599,Lakewood,Lakewood,CA,California,Los Angeles,33.8471,-118.1222,79676
600,Flagstaff,Flagstaff,AZ,Arizona,Coconino,35.1872,-111.6194,79624
601,Florence,Florence,AL,Alabama,Lauderdale,34.8303,-87.6655,79590
602,Folsom,Folsom,CA,California,Sacramento,38.6668,-121.1422,79584
603,New Rochelle,New Rochelle,NY,New York,Westchester,40.9304,-73.7836,79367
604,St. Joseph,St. Joseph,MO,Missouri,Buchanan,39.7598,-94.8210,79349
605,Texarkana,Texarkana,TX,Texas,Bowie,33.4500,-94.0847,79304
606,Plymouth,Plymouth,MN,Minnesota,Hennepin,45.0225,-93.4617,78879
607,Flower Mound,Flower Mound,TX,Texas,Denton,33.0343,-97.1146,78854
608,Valdosta,Valdosta,GA,Georgia,Lowndes,30.8502,-83.2788,78786
609,Pharr,Pharr,TX,Texas,Hidalgo,26.1685,-98.1904,78689
610,Parma,Parma,OH,Ohio,Cuyahoga,41.3843,-81.7286,78623
611,Newark,Newark,OH,Ohio,Licking,40.0706,-82.4250,78447
612,Elizabethtown,Elizabethtown,KY,Kentucky,Hardin,37.7031,-85.8773,78446
613,Davis,Davis,CA,California,Yolo,38.5553,-121.7370,78431
614,St. Augustine,St. Augustine,FL,Florida,St. Johns,29.8976,-81.3100,78386
615,Boynton Beach,Boynton Beach,FL,Florida,Palm Beach,26.5281,-80.0811,78060
616,Perris,Perris,CA,California,Riverside,33.7898,-117.2233,77708
617,Anniston,Anniston,AL,Alabama,Calhoun,33.6712,-85.8135,77690
618,Sumter,Sumter,SC,South Carolina,Sumter,33.9392,-80.3930,77626
619,Upland,Upland,CA,California,San Bernardino,34.1178,-117.6604,77348
620,Layton,Layton,UT,Utah,Davis,41.0770,-111.9620,77268
621,Kendall,Kendall,FL,Florida,Miami-Dade,25.6697,-80.3556,77228
622,Morgantown,Morgantown,WV,West Virginia,Monongalia,39.6383,-79.9464,77193
623,Cedar Park,Cedar Park,TX,Texas,Williamson,30.5105,-97.8197,77181
624,Auburn,Auburn,AL,Alabama,Lee,32.6087,-85.4903,76793
625,Camarillo,Camarillo,CA,California,Ventura,34.2230,-119.0321,76751
626,Cheyenne,Cheyenne,WY,Wyoming,Laramie,41.1350,-104.7902,76456
627,Bellflower,Bellflower,CA,California,Los Angeles,33.8880,-118.1271,76339
628,Watsonville,Watsonville,CA,California,Santa Cruz,36.9206,-121.7708,76285
629,Hammond,Hammond,IN,Indiana,Lake,41.6168,-87.4909,76141
630,Baytown,Baytown,TX,Texas,Harris,29.7587,-94.9671,76089
631,Wausau,Wausau,WI,Wisconsin,Marathon,44.9620,-89.6459,76016
632,Wyoming,Wyoming,MI,Michigan,Kent,42.8908,-85.7066,75999
633,Alexandria,Alexandria,LA,Louisiana,Rapides,31.2923,-92.4702,75835
634,Hammond,Hammond,LA,Louisiana,Tangipahoa,30.5061,-90.4563,75688
635,Baldwin Park,Baldwin Park,CA,California,Los Angeles,34.0829,-117.9722,75659
636,Carmichael,Carmichael,CA,California,Sacramento,38.6318,-121.3263,75642
637,Battle Creek,Battle Creek,MI,Michigan,Calhoun,42.2985,-85.2296,75608
638,Bethlehem,Bethlehem,PA,Pennsylvania,Lehigh,40.6266,-75.3679,75571
639,Fajardo,Fajardo,PR,Puerto Rico,Fajardo,18.3331,-65.6589,75549
640,Gary,Gary,IN,Indiana,Lake,41.5905,-87.3473,75486
641,Georgetown,Georgetown,TX,Texas,Williamson,30.6660,-97.6966,75470
642,Missouri City,Missouri City,TX,Texas,Fort Bend,29.5630,-95.5365,75348
643,Oshkosh,Oshkosh,WI,Wisconsin,Winnebago,44.0227,-88.5619,75204
644,Milpitas,Milpitas,CA,California,Santa Clara,37.4336,-121.8921,75182
645,Arlington Heights,Arlington Heights,IL,Illinois,Cook,42.0955,-87.9826,75071
646,Union City,Union City,CA,California,Alameda,37.6032,-122.0181,75067
647,Wheeling,Wheeling,WV,West Virginia,Ohio,40.0752,-80.6951,75065
648,Harrisonburg,Harrisonburg,VA,Virginia,Harrisonburg,38.4362,-78.8735,74901
649,Winchester,Winchester,VA,Virginia,Winchester,39.1735,-78.1746,74593
650,Buckeye,Buckeye,AZ,Arizona,Maricopa,33.4314,-112.6429,74467
651,Rancho Cordova,Rancho Cordova,CA,California,Sacramento,38.5737,-121.2527,74394
652,Pocatello,Pocatello,ID,Idaho,Bannock,42.8724,-112.4647,74359
653,Rochester Hills,Rochester Hills,MI,Michigan,Oakland,42.6645,-83.1563,74340
